
fet_x,fet_y,tar_x,tar_y,prev_dir,dir
18,21,18,12,1,1
17,21,18,12,1,1
16,21,18,12,1,0
16,20,18,12,0,0
16,19,18,12,0,0
16,18,18,12,0,3
17,18,18,12,3,3
18,18,18,12,3,3
19,18,18,12,3,0
19,17,18,12,0,0
19,16,18,12,0,0
19,15,18,12,0,0
19,14,18,12,0,0
18,12,13,30,4,3
19,12,13,30,3,2
19,13,13,30,2,2
19,14,13,30,2,2
19,15,13,30,2,2
19,16,13,30,2,2
19,17,13,30,2,2
19,18,13,30,2,1
18,18,13,30,1,1
17,18,13,30,1,1
16,18,13,30,1,2
16,19,13,30,2,2
16,20,13,30,2,2
16,21,13,30,2,3
17,21,13,30,3,3
18,21,13,30,3,3
19,21,13,30,3,2
19,22,13,30,2,2
19,23,13,30,2,2
19,24,13,30,2,1
18,24,13,30,1,1
17,24,13,30,1,1
16,24,13,30,1,1
15,24,13,30,1,1
14,24,13,30,1,1
13,24,13,30,1,1
12,24,13,30,1,1
11,24,13,30,1,1
10,24,13,30,1,2
10,25,13,30,2,2
10,26,13,30,2,2
10,27,13,30,2,2
10,28,13,30,2,2
10,29,13,30,2,2
10,30,13,30,2,3
11,30,13,30,3,3
12,30,13,30,3,3
13,30,10,4,4,1
12,30,10,4,1,1
11,30,10,4,1,1
10,30,10,4,1,0
10,29,10,4,0,0
10,28,10,4,0,0
10,27,10,4,0,0
10,26,10,4,0,0
10,25,10,4,0,0
10,24,10,4,0,0
10,23,10,4,0,0
10,22,10,4,0,0
10,21,10,4,0,3
11,21,10,4,3,3
12,21,10,4,3,3
13,21,10,4,3,0
13,20,10,4,0,0
13,19,10,4,0,0
13,18,10,4,0,1
10,4,27,23,4,2
10,5,27,23,2,2
10,13,27,23,2,2
10,14,27,23,2,2
10,15,27,23,2,2
10,16,27,23,2,2
10,17,27,23,2,2
10,18,27,23,2,3
11,18,27,23,3,3
12,18,27,23,3,3
13,18,27,23,3,3
14,18,27,23,3,3
15,18,27,23,3,3
16,18,27,23,3,2
16,19,27,23,2,2
16,20,27,23,2,2
16,21,27,23,2,3
17,21,27,23,3,3
18,21,27,23,3,3
19,21,27,23,3,2
19,22,27,23,2,2
19,23,27,23,2,2
19,24,27,23,2,3
20,24,27,23,3,3
21,24,27,23,3,3
22,24,27,23,3,3
23,24,27,23,3,3
24,24,27,23,3,3
25,24,27,23,3,3
26,24,27,23,3,3
27,24,27,23,3,0
27,23,3,8,4,0
27,22,3,8,0,0
27,21,3,8,0,1
26,21,3,8,1,1
25,21,3,8,1,0
25,20,3,8,0,0
25,19,3,8,0,0
25,18,3,8,0,1
24,18,3,8,1,1
23,18,3,8,1,1
22,18,3,8,1,0
22,17,3,8,0,0
22,16,3,8,0,0
22,15,3,8,0,1
21,15,3,8,1,1
20,15,3,8,1,1
19,15,3,8,1,0
19,14,3,8,0,0
19,13,3,8,0,0
19,12,3,8,0,1
18,12,3,8,1,1
17,12,3,8,1,1
16,12,3,8,1,1
15,12,3,8,1,1
14,12,3,8,1,1
13,12,3,8,1,1
12,12,3,8,1,1
11,12,3,8,1,1
10,12,3,8,1,0
10,11,3,8,0,0
10,10,3,8,0,0
10,9,3,8,0,0
10,8,3,8,0,1
9,8,3,8,1,1
8,8,3,8,1,1
7,8,3,8,1,1
6,8,3,8,1,1
5,8,3,8,1,1
4,8,3,8,1,1
3,8,15,9,4,3
4,8,15,9,3,3
5,8,15,9,3,3
6,8,15,9,3,3
7,8,15,9,3,3
8,8,15,9,3,3
9,8,15,9,3,3
10,8,15,9,3,0
10,7,15,9,0,0
10,6,15,9,0,0
10,5,15,9,0,3
11,5,15,9,3,3
12,5,15,9,3,3
13,5,15,9,3,2
13,6,15,9,2,2
13,7,15,9,2,2
13,8,15,9,2,2
13,9,15,9,2,3
14,9,15,9,3,3
15,9,5,9,4,1
14,9,5,9,1,1
13,9,5,9,1,0
13,8,5,9,0,0
13,7,5,9,0,0
13,6,5,9,0,0
13,5,5,9,0,1
12,5,5,9,1,1
11,5,5,9,1,1
10,5,5,9,1,2
10,6,5,9,2,2
10,7,5,9,2,2
10,8,5,9,2,1
5,9,19,12,4,0
5,8,19,12,0,3
6,8,19,12,3,3
7,8,19,12,3,3
8,8,19,12,3,3
9,8,19,12,3,3
10,8,19,12,3,2
10,9,19,12,2,2
10,10,19,12,2,2
10,11,19,12,2,2
10,12,19,12,2,3
11,12,19,12,3,3
12,12,19,12,3,3
13,12,19,12,3,3
14,12,19,12,3,3
15,12,19,12,3,3
19,12,25,21,4,2
19,13,25,21,2,2
19,14,25,21,2,2
19,15,25,21,2,3
20,15,25,21,3,3
21,15,25,21,3,3
22,15,25,21,3,2
22,16,25,21,2,2
22,17,25,21,2,2
22,18,25,21,2,3
23,18,25,21,3,3
24,18,25,21,3,3
25,18,25,21,3,2
25,19,25,21,2,2
25,20,25,21,2,2
25,21,14,2,4,0
25,20,14,2,0,0
25,19,14,2,0,0
25,18,14,2,0,1
24,18,14,2,1,1
23,18,14,2,1,1
22,18,14,2,1,0
22,17,14,2,0,0
22,16,14,2,0,0
22,15,14,2,0,1
21,15,14,2,1,1
20,15,14,2,1,1
19,15,14,2,1,0
19,14,14,2,0,0
19,13,14,2,0,0
19,12,14,2,0,0
19,11,14,2,0,0
19,10,14,2,0,0
19,9,14,2,0,0
19,8,14,2,0,0
19,7,14,2,0,0
19,6,14,2,0,0
19,5,14,2,0,0
14,2,23,8,4,3
23,8,23,27,4,3
24,8,23,27,3,2
24,9,23,27,2,2
24,10,23,27,2,2
24,11,23,27,2,1
23,11,23,27,1,1
22,11,23,27,1,2
22,12,23,27,2,2
22,13,23,27,2,2
22,14,23,27,2,2
22,15,23,27,2,2
27,7,18,18,4,2
27,8,18,18,2,1
26,8,18,18,1,1
25,8,18,18,1,1
24,8,18,18,1,2
24,9,18,18,2,2
24,10,18,18,2,2
24,11,18,18,2,1
23,11,18,18,1,1
22,11,18,18,1,2
22,12,18,18,2,2
22,13,18,18,2,2
22,14,18,18,2,2
22,15,18,18,2,1
21,15,18,18,1,1
20,15,18,18,1,1
19,15,18,18,1,2
19,16,18,18,2,2
19,17,18,18,2,2
19,18,18,18,2,1
18,18,15,18,4,1
15,18,27,7,4,3
16,18,27,7,3,3
17,18,27,7,3,3
18,18,27,7,3,3
19,18,27,7,3,0
19,17,27,7,0,0
19,16,27,7,0,0
19,15,27,7,0,3
20,15,27,7,3,3
21,15,27,7,3,3
22,15,27,7,3,0
22,14,27,7,0,0
22,13,27,7,0,0
22,12,27,7,0,0
22,11,27,7,0,3
23,11,27,7,3,3
24,11,27,7,3,0
24,10,27,7,0,0
24,9,27,7,0,0
24,8,27,7,0,3
25,8,27,7,3,3
26,8,27,7,3,3
27,8,27,7,3,0
27,7,19,26,4,2
27,8,19,26,2,1
26,8,19,26,1,1
25,8,19,26,1,1
24,8,19,26,1,2
24,9,19,26,2,2
24,10,19,26,2,2
24,11,19,26,2,1
23,11,19,26,1,1
22,11,19,26,1,2
22,12,19,26,2,2
22,13,19,26,2,2
22,14,19,26,2,2
22,15,19,26,2,2
22,16,19,26,2,2
22,17,19,26,2,2
22,18,19,26,2,2
22,19,19,26,2,2
22,20,19,26,2,2
22,21,19,26,2,2
22,22,19,26,2,2
22,23,19,26,2,2
22,24,19,26,2,1
21,24,19,26,1,1
20,24,19,26,1,1
11,21,25,27,4,1
10,21,25,27,1,2
10,22,25,27,2,2
10,23,25,27,2,2
10,24,25,27,2,3
11,24,25,27,3,3
12,24,25,27,3,3
13,24,25,27,3,3
14,24,25,27,3,3
15,24,25,27,3,3
16,24,25,27,3,3
17,24,25,27,3,3
18,24,25,27,3,3
19,24,25,27,3,3
25,27,16,30,4,1
24,27,16,30,1,1
23,27,16,30,1,1
22,27,16,30,1,2
22,28,16,30,2,2
22,29,16,30,2,2
22,30,16,30,2,1
21,30,16,30,1,1
20,30,16,30,1,1
19,30,16,30,1,1
16,30,18,12,4,3
17,30,18,12,3,3
18,30,18,12,3,3
19,30,18,12,3,0
19,29,18,12,0,0
19,28,18,12,0,0
19,27,18,12,0,0
19,26,18,12,0,0
19,25,18,12,0,0
19,24,18,12,0,0
18,12,16,18,4,3
19,12,16,18,3,2
19,13,16,18,2,2
19,14,16,18,2,2
19,15,16,18,2,2
16,18,13,7,4,1
15,18,13,7,1,1
14,18,13,7,1,1
13,18,13,7,1,1
12,18,13,7,1,1
11,18,13,7,1,1
10,18,13,7,1,0
10,17,13,7,0,0
10,16,13,7,0,0
10,15,13,7,0,0
10,14,13,7,0,0
10,13,13,7,0,0
10,12,13,7,0,0
13,7,24,2,4,0
13,6,24,2,0,0
13,5,24,2,0,1
12,5,24,2,1,1
11,5,24,2,1,1
10,5,24,2,1,0
10,4,24,2,0,0
10,3,24,2,0,0
10,2,24,2,0,3
11,2,24,2,3,3
12,2,24,2,3,3
13,2,24,2,3,3
14,2,24,2,3,3
15,2,24,2,3,3
16,2,24,2,3,3
17,2,24,2,3,3
18,2,24,2,3,3
19,2,24,2,3,3
20,2,24,2,3,3
21,2,24,2,3,3
22,2,24,2,3,3
23,2,24,2,3,3
24,2,24,8,4,3
25,2,24,8,3,3
26,2,24,8,3,3
27,2,24,8,3,2
27,3,24,8,2,2
27,4,24,8,2,2
27,5,24,8,2,2
27,6,24,8,2,2
27,7,24,8,2,2
27,8,24,8,2,1
26,8,24,8,1,1
25,8,24,8,1,1
24,8,4,21,4,1
23,8,4,21,1,1
22,8,4,21,1,1
21,8,4,21,1,1
20,8,4,21,1,1
19,8,4,21,1,2
19,9,4,21,2,2
19,10,4,21,2,2
19,11,4,21,2,2
19,12,4,21,2,2
19,13,4,21,2,2
19,14,4,21,2,2
19,15,4,21,2,2
19,16,4,21,2,2
19,17,4,21,2,2
19,18,4,21,2,1
18,18,4,21,1,1
5,5,24,26,4,3
6,5,24,26,3,3
7,5,24,26,3,3
8,5,24,26,3,3
9,5,24,26,3,3
10,5,24,26,3,2
10,6,24,26,2,2
10,7,24,26,2,2
10,8,24,26,2,2
10,9,24,26,2,2
10,10,24,26,2,2
10,11,24,26,2,2
10,12,24,26,2,2
10,13,24,26,2,2
10,14,24,26,2,2
10,15,24,26,2,2
10,16,24,26,2,2
10,17,24,26,2,2
10,18,24,26,2,3
11,18,24,26,3,3
12,18,24,26,3,3
13,18,24,26,3,3
14,18,24,26,3,3
15,18,24,26,3,3
16,18,24,26,3,2
16,19,24,26,2,2
16,20,24,26,2,2
16,21,24,26,2,3
17,21,24,26,3,3
18,21,24,26,3,3
19,21,24,26,3,2
19,22,24,26,2,2
19,23,24,26,2,2
19,24,24,26,2,3
20,24,24,26,3,3
21,24,24,26,3,3
22,24,24,26,3,3
24,26,19,16,4,0
24,25,19,16,0,0
24,24,19,16,0,1
23,24,19,16,1,1
22,24,19,16,1,0
22,23,19,16,0,0
22,22,19,16,0,0
22,21,19,16,0,0
22,20,19,16,0,0
22,19,19,16,0,0
22,18,19,16,0,0
22,17,19,16,0,0
22,16,19,16,0,0
22,15,19,16,0,1
21,15,19,16,1,1
20,15,19,16,1,1
19,15,19,16,1,2
19,16,17,18,4,2
17,18,3,8,4,1
16,18,3,8,1,1
15,18,3,8,1,1
14,18,3,8,1,1
13,18,3,8,1,1
12,18,3,8,1,1
11,18,3,8,1,1
10,18,3,8,1,0
10,17,3,8,0,0
10,16,3,8,0,0
10,15,3,8,0,1
9,15,3,8,1,1
8,15,3,8,1,1
7,15,3,8,1,0
7,14,3,8,0,0
7,13,3,8,0,0
7,12,3,8,0,0
7,11,3,8,0,1
6,11,3,8,1,1
5,11,3,8,1,0
5,10,3,8,0,0
5,9,3,8,0,0
5,8,3,8,0,1
3,8,18,12,4,3
4,8,18,12,3,3
5,8,18,12,3,3
6,8,18,12,3,3
7,8,18,12,3,3
8,8,18,12,3,3
9,8,18,12,3,3
10,8,18,12,3,2
10,9,18,12,2,2
10,10,18,12,2,2
10,11,18,12,2,2
10,12,18,12,2,3
11,12,18,12,3,3
12,12,18,12,3,3
13,12,18,12,3,3
14,12,18,12,3,3
15,12,18,12,3,3
16,12,18,12,3,3
17,12,18,12,3,3
18,12,16,8,4,3
19,12,16,8,3,0
16,8,8,24,4,2
16,9,8,24,2,1
15,9,8,24,1,1
14,9,8,24,1,1
13,9,8,24,1,0
13,8,8,24,0,0
13,7,8,24,0,0
13,6,8,24,0,0
13,5,8,24,0,1
12,5,8,24,1,1
11,5,8,24,1,1
10,5,8,24,1,2
8,24,6,5,4,1
7,24,6,5,1,0
7,23,6,5,0,0
7,22,6,5,0,0
7,21,6,5,0,0
7,20,6,5,0,0
7,19,6,5,0,0
7,18,6,5,0,0
7,17,6,5,0,0
7,16,6,5,0,0
7,15,6,5,0,0
7,14,6,5,0,0
7,13,6,5,0,0
7,12,6,5,0,0
7,11,6,5,0,1
6,11,6,5,1,1
5,11,6,5,1,0
5,10,6,5,0,0
5,9,6,5,0,0
5,8,6,5,0,0
5,7,6,5,0,0
5,6,6,5,0,0
5,5,6,5,0,3
6,5,2,7,4,1
5,5,2,7,1,2
5,6,2,7,2,2
5,7,2,7,2,2
5,8,2,7,2,1
2,7,19,30,4,2
2,8,19,30,2,3
3,8,19,30,3,3
4,8,19,30,3,3
5,8,19,30,3,3
6,8,19,30,3,3
7,8,19,30,3,3
8,8,19,30,3,3
9,8,19,30,3,3
10,8,19,30,3,2
10,9,19,30,2,2
10,10,19,30,2,2
10,11,19,30,2,2
10,12,19,30,2,2
10,13,19,30,2,2
10,14,19,30,2,2
10,15,19,30,2,2
10,16,19,30,2,2
10,17,19,30,2,2
10,18,19,30,2,3
11,18,19,30,3,3
12,18,19,30,3,3
13,18,19,30,3,3
14,18,19,30,3,3
15,18,19,30,3,3
16,18,19,30,3,2
16,19,19,30,2,2
16,20,19,30,2,2
16,21,19,30,2,3
17,21,19,30,3,3
18,21,19,30,3,3
19,21,19,30,3,2
19,22,19,30,2,2
19,23,19,30,2,2
19,24,19,30,2,2
19,25,19,30,2,2
19,26,19,30,2,2
19,27,19,30,2,2
19,28,19,30,2,2
19,29,19,30,2,2
19,30,4,19,4,0
19,29,4,19,0,0
19,28,4,19,0,0
19,27,4,19,0,0
19,26,4,19,0,0
19,25,4,19,0,0
19,24,4,19,0,1
18,24,4,19,1,1
17,24,4,19,1,1
16,24,4,19,1,1
15,24,4,19,1,1
14,24,4,19,1,1
13,24,4,19,1,1
12,24,4,19,1,1
11,24,4,19,1,1
10,24,4,19,1,1
9,24,4,19,1,1
7,24,4,19,1,0
7,23,4,19,0,0
7,22,4,19,0,0
7,21,4,19,0,0
7,20,4,19,0,0
7,19,4,19,0,0
7,18,4,19,0,1
4,19,22,27,4,0
4,18,22,27,0,3
5,18,22,27,3,3
6,18,22,27,3,3
7,18,22,27,3,2
7,19,22,27,2,2
7,20,22,27,2,2
7,21,22,27,2,2
7,22,22,27,2,2
7,23,22,27,2,2
7,24,22,27,2,3
8,24,22,27,3,3
9,24,22,27,3,3
10,24,22,27,3,3
11,24,22,27,3,3
12,24,22,27,3,3
13,24,22,27,3,3
14,24,22,27,3,3
15,24,22,27,3,3
16,24,22,27,3,3
17,24,22,27,3,3
18,24,22,27,3,3
19,24,22,27,3,3
20,24,22,27,3,3
21,24,22,27,3,3
22,24,22,27,3,3
22,27,13,6,4,3
23,27,13,6,3,3
24,27,13,6,3,0
24,26,13,6,0,0
24,25,13,6,0,0
24,24,13,6,0,1
23,24,13,6,1,1
22,24,13,6,1,0
22,23,13,6,0,0
22,22,13,6,0,0
22,21,13,6,0,0
22,20,13,6,0,0
22,19,13,6,0,0
22,18,13,6,0,0
22,17,13,6,0,0
22,16,13,6,0,0
22,15,13,6,0,1
21,15,13,6,1,1
20,15,13,6,1,1
19,15,13,6,1,0
19,14,13,6,0,0
19,13,13,6,0,0
19,12,13,6,0,1
18,12,13,6,1,1
17,12,13,6,1,1
16,12,13,6,1,1
15,12,13,6,1,1
14,12,13,6,1,1
13,12,13,6,1,1
12,12,13,6,1,1
11,12,13,6,1,1
10,12,13,6,1,0
13,6,22,20,4,0
13,5,22,20,0,1
12,5,22,20,1,1
11,5,22,20,1,1
10,5,22,20,1,2
22,20,19,18,4,0
22,19,19,18,0,0
22,18,19,18,0,0
22,17,19,18,0,0
22,16,19,18,0,0
22,15,19,18,0,1
21,15,19,18,1,1
20,15,19,18,1,1
19,15,19,18,1,2
19,16,19,18,2,2
19,17,19,18,2,2
19,18,5,10,4,1
18,18,5,10,1,1
17,18,5,10,1,1
16,18,5,10,1,1
15,18,5,10,1,1
14,18,5,10,1,1
13,18,5,10,1,1
12,18,5,10,1,1
11,18,5,10,1,1
10,18,5,10,1,0
10,17,5,10,0,0
10,16,5,10,0,0
10,15,5,10,0,1
9,15,5,10,1,1
8,15,5,10,1,1
7,15,5,10,1,0
7,14,5,10,0,0
7,13,5,10,0,0
7,12,5,10,0,0
7,11,5,10,0,1
6,11,5,10,1,1
5,11,5,10,1,0
5,10,3,27,4,2
5,11,3,27,2,3
6,11,3,27,3,3
7,11,3,27,3,2
7,12,3,27,2,2
7,13,3,27,2,2
7,14,3,27,2,2
7,15,3,27,2,2
7,16,3,27,2,2
7,17,3,27,2,2
7,18,3,27,2,2
7,19,3,27,2,2
7,20,3,27,2,2
7,21,3,27,2,2
7,22,3,27,2,2
7,23,3,27,2,2
7,24,3,27,2,1
3,27,4,19,4,3
4,27,4,19,3,3
5,27,4,19,3,0
5,26,4,19,0,0
5,25,4,19,0,0
5,24,4,19,0,1
2,24,4,19,1,0
2,23,4,19,0,0
2,22,4,19,0,0
2,21,4,19,0,3
3,21,4,19,3,3
4,21,4,19,3,0
4,20,4,19,0,0
4,19,27,21,4,0
4,18,27,21,0,3
5,18,27,21,3,3
6,18,27,21,3,3
7,18,27,21,3,0
7,17,27,21,0,0
7,16,27,21,0,0
7,15,27,21,0,3
8,15,27,21,3,3
9,15,27,21,3,3
10,15,27,21,3,2
10,16,27,21,2,2
10,17,27,21,2,2
10,18,27,21,2,3
11,18,27,21,3,3
12,18,27,21,3,3
13,18,27,21,3,3
14,18,27,21,3,3
15,18,27,21,3,3
16,18,27,21,3,2
16,19,27,21,2,2
16,20,27,21,2,2
16,21,27,21,2,3
17,21,27,21,3,3
18,21,27,21,3,3
19,21,27,21,3,2
19,22,27,21,2,2
19,23,27,21,2,2
19,24,27,21,2,3
20,24,27,21,3,3
21,24,27,21,3,3
22,24,27,21,3,3
23,24,27,21,3,3
24,24,27,21,3,3
25,24,27,21,3,3
26,24,27,21,3,3
27,24,27,21,3,0
27,23,27,21,0,0
27,22,27,21,0,0
27,21,15,2,4,1
26,21,15,2,1,1
25,21,15,2,1,0
25,20,15,2,0,0
25,19,15,2,0,0
25,18,15,2,0,1
24,18,15,2,1,1
23,18,15,2,1,1
22,18,15,2,1,0
22,17,15,2,0,0
22,16,15,2,0,0
22,15,15,2,0,1
21,15,15,2,1,1
20,15,15,2,1,1
19,15,15,2,1,0
9,2,4,18,4,3
10,2,4,18,3,2
10,3,4,18,2,2
10,4,4,18,2,2
10,5,4,18,2,2
10,6,4,18,2,2
10,7,4,18,2,2
10,8,4,18,2,2
10,9,4,18,2,2
10,10,4,18,2,2
10,11,4,18,2,2
10,12,4,18,2,2
10,13,4,18,2,2
10,14,4,18,2,2
10,15,4,18,2,1
4,18,19,9,4,3
5,18,19,9,3,3
6,18,19,9,3,3
7,18,19,9,3,0
7,17,19,9,0,0
7,16,19,9,0,0
7,15,19,9,0,3
8,15,19,9,3,3
9,15,19,9,3,3
10,15,19,9,3,0
10,14,19,9,0,0
10,13,19,9,0,0
10,12,19,9,0,3
11,12,19,9,3,3
12,12,19,9,3,3
13,12,19,9,3,3
14,12,19,9,3,3
15,12,19,9,3,3
16,12,19,9,3,3
17,12,19,9,3,3
18,12,19,9,3,3
19,12,19,9,3,0
19,9,22,28,4,2
19,10,22,28,2,2
19,11,22,28,2,2
19,12,22,28,2,2
19,13,22,28,2,2
19,14,22,28,2,2
19,15,22,28,2,3
20,15,22,28,3,3
21,15,22,28,3,3
22,15,22,28,3,2
22,16,22,28,2,2
22,17,22,28,2,2
22,18,22,28,2,2
22,19,22,28,2,2
22,20,22,28,2,2
22,21,22,28,2,2
22,22,22,28,2,2
22,23,22,28,2,2
22,24,22,28,2,3
23,24,22,28,3,3
24,24,22,28,3,2
24,25,22,28,2,2
24,26,22,28,2,2
24,27,22,28,2,1
23,27,22,28,1,1
22,27,22,28,1,2
22,28,22,27,4,0
22,27,3,21,4,3
23,27,3,21,3,3
24,27,3,21,3,0
24,26,3,21,0,0
24,25,3,21,0,0
24,24,3,21,0,1
23,24,3,21,1,1
22,24,3,21,1,1
21,24,3,21,1,1
20,24,3,21,1,1
19,24,3,21,1,1
18,24,3,21,1,1
17,24,3,21,1,1
16,24,3,21,1,1
15,24,3,21,1,1
14,24,3,21,1,1
13,24,3,21,1,1
12,24,3,21,1,1
11,24,3,21,1,1
10,24,3,21,1,1
2,24,3,21,1,0
2,23,3,21,0,0
2,22,3,21,0,0
2,21,3,21,0,3
3,21,7,16,4,3
4,21,7,16,3,0
4,20,7,16,0,0
4,19,7,16,0,0
4,18,7,16,0,3
5,18,7,16,3,3
6,18,7,16,3,3
7,18,7,16,3,0
7,17,7,16,0,0
4,24,5,26,4,3
5,24,5,26,3,2
5,26,9,24,4,0
5,25,9,24,0,0
5,24,9,24,0,3
6,24,9,24,3,3
7,24,9,24,3,3
8,24,9,24,3,3
9,24,16,19,4,3
10,24,16,19,3,0
10,23,16,19,0,0
10,22,16,19,0,0
10,21,16,19,0,3
11,21,16,19,3,3
12,21,16,19,3,3
13,21,16,19,3,0
16,19,26,2,4,0
16,18,26,2,0,3
17,18,26,2,3,3
18,18,26,2,3,3
19,18,26,2,3,0
19,17,26,2,0,0
19,16,26,2,0,0
19,15,26,2,0,0
19,14,26,2,0,0
19,13,26,2,0,0
19,12,26,2,0,0
19,11,26,2,0,0
19,10,26,2,0,0
19,9,26,2,0,0
19,8,26,2,0,3
20,8,26,2,3,3
21,8,26,2,3,3
22,8,26,2,3,3
23,8,26,2,3,3
24,8,26,2,3,3
25,8,26,2,3,3
26,8,26,2,3,3
27,8,26,2,3,0
27,7,26,2,0,0
27,6,26,2,0,0
27,5,26,2,0,0
27,4,26,2,0,0
27,3,26,2,0,0
27,2,26,2,0,1
26,2,18,21,4,3
27,2,18,21,3,2
27,3,18,21,2,2
27,4,18,21,2,2
27,5,18,21,2,2
27,6,18,21,2,2
27,7,18,21,2,2
27,8,18,21,2,1
26,8,18,21,1,1
25,8,18,21,1,1
24,8,18,21,1,2
24,9,18,21,2,2
24,10,18,21,2,2
24,11,18,21,2,1
23,11,18,21,1,1
22,11,18,21,1,2
22,12,18,21,2,2
22,13,18,21,2,2
22,14,18,21,2,2
22,15,18,21,2,1
21,15,18,21,1,1
20,15,18,21,1,1
19,15,18,21,1,2
19,16,18,21,2,2
19,17,18,21,2,2
19,18,18,21,2,1
18,18,18,21,1,1
17,18,18,21,1,1
16,18,18,21,1,2
16,19,18,21,2,2
16,20,18,21,2,2
16,21,18,21,2,3
17,21,18,21,3,3
18,21,10,28,4,3
19,21,10,28,3,2
19,22,10,28,2,2
19,23,10,28,2,2
19,24,10,28,2,1
18,24,10,28,1,1
17,24,10,28,1,1
16,24,10,28,1,1
15,24,10,28,1,1
14,24,10,28,1,1
13,24,10,28,1,1
12,24,10,28,1,1
11,24,10,28,1,1
10,24,10,28,1,2
10,25,10,28,2,2
10,26,10,28,2,2
10,27,10,28,2,2
10,28,4,27,4,2
10,29,4,27,2,2
10,30,4,27,2,1
9,30,4,27,1,1
8,30,4,27,1,1
7,30,4,27,1,0
7,29,4,27,0,0
7,28,4,27,0,0
7,27,4,27,0,1
6,27,4,27,1,1
5,27,4,27,1,1
4,27,25,21,4,3
5,27,25,21,3,0
5,26,25,21,0,0
5,25,25,21,0,0
5,24,25,21,0,3
6,24,25,21,3,3
7,24,25,21,3,3
8,24,25,21,3,3
9,24,25,21,3,3
10,24,25,21,3,3
11,24,25,21,3,3
12,24,25,21,3,3
13,24,25,21,3,3
14,24,25,21,3,3
15,24,25,21,3,3
16,24,25,21,3,3
17,24,25,21,3,3
18,24,25,21,3,3
19,24,25,21,3,3
20,24,25,21,3,3
21,24,25,21,3,3
22,24,25,21,3,3
23,24,25,21,3,3
24,24,25,21,3,3
25,24,25,21,3,3
26,24,25,21,3,3
27,24,25,21,3,0
27,23,25,21,0,0
27,22,25,21,0,0
27,21,25,21,0,1
26,21,25,21,1,1
25,21,13,12,4,0
25,20,13,12,0,0
25,19,13,12,0,0
25,18,13,12,0,1
24,18,13,12,1,1
23,18,13,12,1,1
22,18,13,12,1,0
22,17,13,12,0,0
22,16,13,12,0,0
22,15,13,12,0,1
21,15,13,12,1,1
20,15,13,12,1,1
19,15,13,12,1,0
19,14,13,12,0,0
19,13,13,12,0,0
19,12,13,12,0,1
18,12,13,12,1,1
17,12,13,12,1,1
16,12,13,12,1,1
15,12,13,12,1,1
14,12,13,12,1,1
13,12,19,2,4,3
13,30,8,30,4,1
12,30,8,30,1,1
11,30,8,30,1,1
10,30,8,30,1,1
9,30,8,30,1,1
8,30,4,21,4,1
7,30,4,21,1,0
7,29,4,21,0,0
7,28,4,21,0,0
7,27,4,21,0,1
6,27,4,21,1,1
5,27,4,21,1,0
5,26,4,21,0,0
5,25,4,21,0,0
5,24,4,21,0,1
4,24,4,21,1,1
3,24,4,21,1,1
2,24,4,21,1,0
2,23,4,21,0,0
2,22,4,21,0,0
2,21,4,21,0,3
3,21,4,21,3,3
19,24,26,27,4,3
20,24,26,27,3,3
21,24,26,27,3,3
22,24,26,27,3,3
26,27,24,25,4,1
25,27,24,25,1,1
24,27,24,25,1,0
24,26,24,25,0,0
24,25,26,27,4,2
19,24,23,27,4,3
19,13,10,29,4,2
12,24,23,18,4,3
13,24,23,18,3,3
14,24,23,18,3,3
15,24,23,18,3,3
16,24,23,18,3,3
17,24,23,18,3,3
18,24,23,18,3,3
19,24,23,18,3,3
20,24,23,18,3,3
21,24,23,18,3,3
22,24,23,18,3,0
22,23,23,18,0,0
22,22,23,18,0,0
22,21,23,18,0,0
22,20,23,18,0,0
22,19,23,18,0,0
22,18,23,18,0,3
23,18,24,26,4,3
24,18,24,26,3,3
25,18,24,26,3,2
25,19,24,26,2,2
25,20,24,26,2,2
25,21,24,26,2,3
26,21,24,26,3,3
27,21,24,26,3,2
27,22,24,26,2,2
27,23,24,26,2,2
27,24,24,26,2,1
26,24,24,26,1,1
25,24,24,26,1,1
24,24,24,26,1,2
13,9,2,30,4,0
13,8,2,30,0,0
13,7,2,30,0,0
13,6,2,30,0,0
13,5,2,30,0,1
12,5,2,30,1,1
11,5,2,30,1,1
10,5,2,30,1,2
10,6,2,30,2,2
10,7,2,30,2,2
10,8,2,30,2,2
10,9,2,30,2,2
10,10,2,30,2,2
10,11,2,30,2,2
10,12,2,30,2,2
10,13,2,30,2,2
10,14,2,30,2,2
10,15,2,30,2,1
9,15,2,30,1,1
8,15,2,30,1,1
7,15,2,30,1,2
7,16,2,30,2,2
7,17,2,30,2,2
7,18,2,30,2,2
7,19,2,30,2,2
7,20,2,30,2,2
7,21,2,30,2,2
7,22,2,30,2,2
7,23,2,30,2,2
7,24,2,30,2,1
6,24,2,30,1,1
5,24,2,30,1,2
5,25,2,30,2,2
5,26,2,30,2,2
5,27,2,30,2,1
4,27,2,30,1,1
3,27,2,30,1,1
2,27,2,30,1,2
2,28,2,30,2,2
2,29,2,30,2,2
